latitude,longitude,chi,elevation,flow_distance,drainage_area,source_key,basin_key
34.4406204,110.284842,2.3533,874,14524,1.9867e+07,0,0
34.4408909,110.284839,2.3466,873,14494,2.0176e+07,0,0
34.4411614,110.284837,2.3399,872,14464,2.0938e+07,0,0
34.4414339,110.285161,2.3306,868.01,14421,2.0943e+07,0,0
34.4417063,110.285485,2.3213,868.01,14379,2.095e+07,0,0
34.4419749,110.285157,2.3121,868.01,14337,2.0965e+07,0,0
34.4422473,110.285481,2.3028,868.01,14294,2.0992e+07,0,0
34.4425179,110.285479,2.2963,868,14264,2.0996e+07,0,0
34.4427884,110.285476,2.2897,868,14234,2.1002e+07,0,0
34.4430608,110.2858,2.2805,864,14192,2.1004e+07,0,0
34.4433314,110.285798,2.2739,862.01,14162,2.1048e+07,0,0
34.4436019,110.285796,2.2674,862,14132,2.1057e+07,0,0
34.4438724,110.285794,2.2608,862,14102,2.1058e+07,0,0
34.4441448,110.286118,2.2516,859,14059,2.1095e+07,0,0
34.4444154,110.286115,2.2451,859,14029,2.1109e+07,0,0
34.4446859,110.286113,2.2385,858,13999,2.1114e+07,0,0
34.4449564,110.286111,2.232,855,13969,2.1125e+07,0,0
34.445227,110.286109,2.2255,855,13939,2.1127e+07,0,0
34.4454975,110.286106,2.2189,854,13909,2.1142e+07,0,0
34.445768,110.286104,2.2124,849,13879,2.1937e+07,0,0
34.4460404,110.286428,2.2034,844,13837,2.1955e+07,0,0
34.4463129,110.286752,2.1943,844,13794,2.2083e+07,0,0
34.4465853,110.287077,2.1853,839,13752,2.2089e+07,0,0
34.4468558,110.287074,2.1789,833,13722,2.2095e+07,0,0
34.4471264,110.287072,2.1725,830.01,13692,2.2147e+07,0,0
34.4473969,110.28707,2.1661,830,13662,2.2159e+07,0,0
34.4476674,110.287068,2.1598,830,13632,2.218e+07,0,0
34.4479379,110.287065,2.1534,829,13602,2.2553e+07,0,0
34.4482066,110.286736,2.1445,827,13560,2.2577e+07,0,0
34.448479,110.287061,2.1355,827,13517,2.2592e+07,0,0
34.4487495,110.287058,2.1292,826,13487,2.2593e+07,0,0
34.44902,110.287056,2.1229,823,13457,2.2602e+07,0,0
34.4492906,110.287054,2.1166,821,13427,2.2606e+07,0,0
34.449563,110.287378,2.1077,820,13385,2.3075e+07,0,0
34.4498354,110.287702,2.0988,818,13342,2.3076e+07,0,0
34.450106,110.2877,2.0926,815.01,13312,2.3087e+07,0,0
34.4503765,110.287698,2.0864,815.01,13282,2.3311e+07,0,0
34.4506489,110.288022,2.0776,815,13240,2.3322e+07,0,0
34.4509175,110.287693,2.0688,815,13197,2.3331e+07,0,0
34.45119,110.288017,2.06,815,13155,2.334e+07,0,0
34.4514605,110.288015,2.0538,811,13125,2.3347e+07,0,0
34.451731,110.288013,2.0476,804,13095,2.3375e+07,0,0
34.4519996,110.287684,2.0388,798.01,13053,2.3393e+07,0,0
34.4522683,110.287355,2.03,798.01,13010,2.3432e+07,0,0
34.4525388,110.287353,2.0238,798,12980,2.344e+07,0,0
34.4528093,110.28735,2.0176,798,12950,2.3445e+07,0,0
34.4530818,110.287675,2.0089,796,12908,2.3453e+07,0,0
34.4533523,110.287672,2.0027,794,12878,2.3692e+07,0,0
34.4536247,110.287997,1.994,793,12835,2.3792e+07,0,0
34.4538933,110.287668,1.9853,791,12793,2.3799e+07,0,0
34.4541639,110.287666,1.9791,788,12763,2.3825e+07,0,0
34.4544344,110.287663,1.973,786,12733,2.3836e+07,0,0
34.4547049,110.287661,1.9668,784,12703,2.3852e+07,0,0
34.4549754,110.287659,1.9607,784,12673,2.3866e+07,0,0
34.455246,110.287656,1.9545,783,12643,2.3887e+07,0,0
34.4555184,110.287981,1.9459,777,12600,2.392e+07,0,0
34.4557908,110.288305,1.9372,776.04,12558,2.3926e+07,0,0
34.4560614,110.288303,1.9311,776.03,12528,2.4052e+07,0,0
34.4563338,110.288627,1.9224,776.03,12486,2.4067e+07,0,0
34.4566062,110.288951,1.9138,776.03,12443,2.4073e+07,0,0
34.4568786,110.289276,1.9051,776.03,12401,2.4085e+07,0,0
34.4571511,110.2896,1.8965,776.02,12358,2.411e+07,0,0
34.4574197,110.289271,1.8878,776.02,12316,2.4167e+07,0,0
34.4576921,110.289595,1.8792,776.02,12273,2.4175e+07,0,0
34.4579645,110.28992,1.8706,776.02,12231,2.4185e+07,0,0
34.458237,110.290244,1.8619,776.01,12189,2.4187e+07,0,0
34.4585094,110.290568,1.8533,776.01,12146,2.4188e+07,0,0
34.4587818,110.290892,1.8447,776.01,12104,2.419e+07,0,0
34.4590542,110.291217,1.8361,776.01,12061,2.4192e+07,0,0
34.4593266,110.291541,1.8274,776.01,12019,2.4385e+07,0,0
34.4595953,110.291212,1.8188,776,11976,2.4424e+07,0,0
34.4598639,110.290883,1.8103,776,11934,2.4433e+07,0,0
34.4601363,110.291208,1.8017,776,11892,2.4441e+07,0,0
34.4604087,110.291532,1.7931,770,11849,2.4442e+07,0,0
34.4606812,110.291856,1.7845,751,11807,2.4443e+07,0,0
34.4609536,110.292181,1.7759,741,11764,2.4466e+07,0,0
34.4612241,110.292178,1.7699,738,11734,2.5253e+07,0,0
34.4614965,110.292503,1.7614,738,11692,2.5272e+07,0,0
34.4617671,110.2925,1.7555,738,11662,2.5273e+07,0,0
34.4620395,110.292825,1.747,736,11619,2.5279e+07,0,0
34.46231,110.292822,1.7411,732,11589,2.5299e+07,0,0
34.4625805,110.29282,1.7351,731,11559,2.555e+07,0,0
34.4628511,110.292818,1.7292,730,11529,2.5557e+07,0,0
34.4631235,110.293142,1.7208,730,11487,2.5565e+07,0,0
34.463394,110.29314,1.7148,727,11457,2.569e+07,0,0
34.4636664,110.293464,1.7065,725,11415,2.5698e+07,0,0
34.4639369,110.293462,1.7005,723,11385,2.5735e+07,0,0
34.4642075,110.29346,1.6946,722,11355,2.5745e+07,0,0
34.4644799,110.293784,1.6863,719,11312,2.5748e+07,0,0
34.4647504,110.293782,1.6803,717,11282,2.5789e+07,0,0
34.4650209,110.293779,1.6744,717,11252,2.5791e+07,0,0
34.4652933,110.294104,1.6661,716,11210,2.5863e+07,0,0
34.4655639,110.294102,1.6602,714,11180,2.587e+07,0,0
34.4658344,110.294099,1.6543,711,11150,2.589e+07,0,0
34.4661049,110.294097,1.6484,711,11120,2.5893e+07,0,0
34.4663773,110.294421,1.6401,709,11077,2.5904e+07,0,0
34.4666497,110.294746,1.6317,707,11035,2.5906e+07,0,0
34.4669203,110.294743,1.6258,704,11005,2.5912e+07,0,0
34.4671889,110.294414,1.6175,703.01,10962,2.5962e+07,0,0
34.4674613,110.294739,1.6092,703.01,10920,2.5984e+07,0,0
34.4677337,110.295063,1.6008,703,10878,2.604e+07,0,0
34.4674651,110.295392,1.5925,703,10835,2.6102e+07,0,0
34.4677375,110.295716,1.5842,703,10793,2.6104e+07,0,0
34.4680099,110.296041,1.5759,697,10750,2.6106e+07,0,0
34.4682804,110.296039,1.57,695,10720,2.612e+07,0,0
34.468551,110.296036,1.5642,693.01,10690,2.6138e+07,0,0
34.4685528,110.296363,1.5583,693,10660,2.6162e+07,0,0
34.4688252,110.296687,1.55,693,10618,2.6188e+07,0,0
34.4688271,110.297014,1.5442,691,10588,2.6192e+07,0,0
34.4690995,110.297338,1.5359,688,10546,2.6194e+07,0,0
34.4693719,110.297663,1.5276,686,10503,2.6248e+07,0,0
34.4696443,110.297987,1.5193,685,10461,2.6251e+07,0,0
34.4699167,110.298311,1.511,682,10418,2.6286e+07,0,0
34.4701891,110.298636,1.5027,682,10376,2.6293e+07,0,0
34.470191,110.298962,1.4969,682,10346,2.6295e+07,0,0
34.4704634,110.299287,1.4886,680,10303,2.6296e+07,0,0
34.4707358,110.299611,1.4803,677,10261,2.6316e+07,0,0
34.4710082,110.299936,1.4721,674,10219,2.6478e+07,0,0
34.4712787,110.299933,1.4662,673,10189,2.6482e+07,0,0
34.4715493,110.299931,1.4604,673,10159,2.6524e+07,0,0
34.4718217,110.300256,1.4522,672,10116,2.6528e+07,0,0
34.4720941,110.30058,1.4439,671,10074,2.655e+07,0,0
34.4723665,110.300904,1.4357,670,10031,2.6552e+07,0,0
34.4726388,110.301229,1.4275,666,9988.8,2.6554e+07,0,0
34.4729094,110.301226,1.4216,663,9958.8,2.6571e+07,0,0
34.4731799,110.301224,1.4158,662,9928.8,2.6574e+07,0,0
34.4731818,110.301551,1.41,662,9898.8,2.6579e+07,0,0
34.4734542,110.301875,1.4018,662,9856.4,2.6769e+07,0,0
34.473456,110.302202,1.396,661,9826.4,2.677e+07,0,0
34.4734579,110.302529,1.3902,659,9796.4,2.6782e+07,0,0
34.4734598,110.302855,1.3844,658,9766.4,2.6866e+07,0,0
34.4737321,110.30318,1.3762,658,9724,2.687e+07,0,0
34.4740045,110.303504,1.368,657,9681.5,2.687e+07,0,0
34.4740064,110.303831,1.3622,656,9651.5,2.6872e+07,0,0
34.4740083,110.304157,1.3564,654,9621.5,2.6882e+07,0,0
34.4742806,110.304482,1.3483,652,9579.1,2.6934e+07,0,0
34.4745512,110.30448,1.3425,649,9549.1,2.6936e+07,0,0
34.4748236,110.304804,1.3343,646,9506.7,2.6969e+07,0,0
34.4750959,110.305128,1.3261,646,9464.3,2.7006e+07,0,0
34.4753683,110.305453,1.318,645,9421.8,2.7007e+07,0,0
34.4756407,110.305777,1.3098,642,9379.4,2.7008e+07,0,0
34.4759131,110.306102,1.3016,640,9337,2.7055e+07,0,0
34.4761855,110.306426,1.2935,638,9294.5,2.7064e+07,0,0
34.476456,110.306424,1.2877,638,9264.5,2.7065e+07,0,0
34.4767284,110.306748,1.2796,637,9222.1,2.7068e+07,0,0
34.4770008,110.307073,1.2714,635,9179.7,2.7539e+07,0,0
34.4772694,110.306744,1.2633,633,9137.3,2.7582e+07,0,0
34.47754,110.306742,1.2576,633,9107.3,2.7585e+07,0,0
34.4778123,110.307066,1.2495,632,9064.8,2.759e+07,0,0
34.4780847,110.30739,1.2415,630,9022.4,2.7591e+07,0,0
34.4783571,110.307715,1.2334,626,8980,2.7598e+07,0,0
34.4786276,110.307713,1.2277,626,8950,2.7623e+07,0,0
34.4788981,110.30771,1.222,625,8920,2.7624e+07,0,0
34.4791687,110.307708,1.2162,622,8890,2.7976e+07,0,0
34.479441,110.308033,1.2082,621,8847.6,2.7981e+07,0,0
34.4797134,110.308357,1.2002,620,8805.1,2.7985e+07,0,0
34.4799839,110.308355,1.1945,619,8775.1,2.7986e+07,0,0
34.4802563,110.308679,1.1865,617,8732.7,2.81e+07,0,0
34.4805287,110.309004,1.1785,614,8690.3,2.8105e+07,0,0
34.4807992,110.309002,1.1729,613,8660.3,2.8304e+07,0,0
34.4808011,110.309328,1.1672,613,8630.3,2.8307e+07,0,0
34.4810734,110.309653,1.1592,612,8587.9,2.8315e+07,0,0
34.4813458,110.309977,1.1513,610,8545.4,2.8327e+07,0,0
34.4816182,110.310302,1.1433,608,8503,2.8366e+07,0,0
34.4818887,110.310299,1.1377,608,8473,2.8367e+07,0,0
34.4821592,110.310297,1.132,607,8443,2.837e+07,0,0
34.4824316,110.310622,1.1241,605,8400.6,2.8376e+07,0,0
34.482704,110.310946,1.1161,603,8358.1,2.8388e+07,0,0
34.4829745,110.310944,1.1105,602.01,8328.1,2.8396e+07,0,0
34.483245,110.310942,1.1048,602,8298.1,2.8507e+07,0,0
34.4835174,110.311266,1.0969,602,8255.7,2.8513e+07,0,0
34.4837898,110.311591,1.0889,601,8213.3,2.8516e+07,0,0
34.4840621,110.311915,1.081,599,8170.9,2.8516e+07,0,0
34.4843345,110.31224,1.0731,596,8128.4,2.8566e+07,0,0
34.484605,110.312237,1.0674,595,8098.4,2.8574e+07,0,0
34.4848755,110.312235,1.0618,595,8068.4,2.8575e+07,0,0
34.4851461,110.312233,1.0562,593,8038.4,2.8584e+07,0,0
34.4854166,110.312231,1.0506,591,8008.4,2.8588e+07,0,0
34.4856871,110.312228,1.045,589,7978.4,2.8588e+07,0,0
34.4859577,110.312226,1.0394,588,7948.4,2.8756e+07,0,0
34.48623,110.312551,1.0315,587,7906,2.8764e+07,0,0
34.4865005,110.312548,1.0259,586,7876,2.8777e+07,0,0
34.4867729,110.312873,1.018,584,7833.6,2.8783e+07,0,0
34.4870434,110.312871,1.0124,583,7803.6,2.8789e+07,0,0
34.487314,110.312869,1.0068,582,7773.6,2.9214e+07,0,0
34.4875863,110.313193,0.99894,581,7731.2,2.9219e+07,0,0
34.4878569,110.313191,0.99339,580,7701.2,2.9221e+07,0,0
34.4881274,110.313189,0.98784,579,7671.2,2.9232e+07,0,0
34.4881292,110.313515,0.98229,579,7641.2,2.9238e+07,0,0
34.4884016,110.31384,0.97445,577,7598.7,2.9241e+07,0,0
34.4886739,110.314164,0.9666,573,7556.3,2.9251e+07,0,0
34.4889463,110.314489,0.95876,570,7513.9,2.9338e+07,0,0
34.4892187,110.314813,0.95092,570,7471.5,2.9352e+07,0,0
34.489491,110.315138,0.94309,568,7429,2.9357e+07,0,0
34.4897634,110.315462,0.93526,566.01,7386.6,3.0136e+07,0,0
34.4900339,110.31546,0.9298,566,7356.6,3.0138e+07,0,0
34.4903044,110.315458,0.92433,566,7326.6,3.0143e+07,0,0
34.4905768,110.315782,0.91661,565,7284.2,3.0154e+07,0,0
34.4908491,110.316107,0.90888,563,7241.8,3.0209e+07,0,0
34.490851,110.316434,0.90342,562,7211.8,3.0226e+07,0,0
34.4911233,110.316758,0.8957,562,7169.3,3.0231e+07,0,0
34.4913938,110.316756,0.89025,560,7139.3,3.0234e+07,0,0
34.4916644,110.316754,0.88479,559,7109.3,3.0279e+07,0,0
34.4919367,110.317078,0.87708,559,7066.9,3.0308e+07,0,0
34.4922091,110.317403,0.86938,558,7024.5,3.0327e+07,0,0
34.4924796,110.317401,0.86393,556,6994.5,3.033e+07,0,0
34.492752,110.317725,0.85622,554,6952,3.0335e+07,0,0
34.4930225,110.317723,0.85078,553,6922,3.0362e+07,0,0
34.4932948,110.318047,0.84308,553,6879.6,3.0368e+07,0,0
34.4935672,110.318372,0.83538,552,6837.2,3.0377e+07,0,0
34.4938377,110.31837,0.82994,551,6807.2,3.038e+07,0,0
34.4941101,110.318694,0.82224,549,6764.8,3.0399e+07,0,0
34.4943806,110.318692,0.8168,549,6734.8,3.0408e+07,0,0
34.4946529,110.319017,0.8091,548,6692.3,3.0411e+07,0,0
34.4946548,110.319343,0.80366,547,6662.3,3.0418e+07,0,0
34.4949271,110.319668,0.79597,545,6619.9,3.0442e+07,0,0
34.4951994,110.319993,0.78828,544,6577.5,3.045e+07,0,0
34.4954718,110.320317,0.78059,544,6535.1,3.0459e+07,0,0
34.4957441,110.320642,0.77291,543,6492.6,3.0466e+07,0,0
34.4960165,110.320966,0.76522,540,6450.2,3.0471e+07,0,0
34.4962888,110.321291,0.75753,537,6407.8,3.0493e+07,0,0
34.4965612,110.321615,0.74985,536,6365.4,3.0501e+07,0,0
34.4968335,110.32194,0.74217,534.01,6322.9,3.0511e+07,0,0
34.4971058,110.322264,0.73449,534.01,6280.5,3.0519e+07,0,0
34.4973782,110.322589,0.72681,534,6238.1,3.0529e+07,0,0
34.4976469,110.32226,0.71913,534,6195.7,3.1935e+07,0,0
34.4979192,110.322585,0.71162,534,6153.2,3.1943e+07,0,0
34.4981916,110.322909,0.70411,533,6110.8,3.1945e+07,0,0
34.4981934,110.323236,0.69881,529,6080.8,3.1947e+07,0,0
34.4981952,110.323563,0.6935,526,6050.8,3.1949e+07,0,0
34.498197,110.323889,0.68819,523,6020.8,3.1959e+07,0,0
34.4981988,110.324216,0.68288,523,5990.8,3.197e+07,0,0
34.4984711,110.324541,0.67538,522,5948.4,3.1992e+07,0,0
34.4987435,110.324865,0.66788,521,5905.9,3.2009e+07,0,0
34.4990158,110.32519,0.66038,519,5863.5,3.2013e+07,0,0
34.4990176,110.325517,0.65508,517,5833.5,3.2017e+07,0,0
34.4990194,110.325843,0.64978,516,5803.5,3.2043e+07,0,0
