latitude,longitude,chi,elevation,flow_distance,drainage_area,source_key,basin_key
55.8774359,-2.5492564,9.1343,389.98,4230,46852,0,0
55.8774537,-2.54922423,9.1119,389.98,4227.2,46864,0,0
55.8774717,-2.54922402,9.0961,389.95,4225.2,46912,0,0
55.8774897,-2.54922381,9.0803,389.95,4223.2,48104,0,0
55.8775075,-2.54919163,9.0581,389.91,4220.3,48160,0,0
55.8775255,-2.54919143,9.0425,389.91,4218.3,48172,0,0
55.8775433,-2.54915925,9.0204,389.91,4215.5,49256,0,0
55.8775612,-2.54912708,8.9985,389.91,4212.7,52228,0,0
55.8775792,-2.54912687,8.9835,389.91,4210.7,52692,0,0
55.877597,-2.5490947,8.9623,389.87,4207.8,52732,0,0
55.877615,-2.54909449,8.9473,389.87,4205.8,53952,0,0
55.8776328,-2.54906231,8.9263,389.85,4203,53968,0,0
55.8776507,-2.54903014,8.9053,389.85,4200.2,54080,0,0
55.8776326,-2.54899838,8.8843,389.83,4197.4,54084,0,0
55.8776145,-2.54896662,8.8633,389.5,4194.5,54100,0,0
55.8775964,-2.54893487,8.8424,389.34,4191.7,54112,0,0
55.8775963,-2.5489029,8.8275,389.2,4189.7,54120,0,0
55.8775962,-2.54887094,8.8127,389.07,4187.7,54128,0,0
55.8775961,-2.54883897,8.7979,388.95,4185.7,54188,0,0
55.877578,-2.54880721,8.7769,388.89,4182.9,54192,0,0
55.8775779,-2.54877525,8.7621,388.81,4180.9,54200,0,0
55.8775778,-2.54874328,8.7473,388.64,4178.9,54212,0,0
55.8775776,-2.54871131,8.7325,388.52,4176.9,54220,0,0
55.8775596,-2.54867956,8.7115,388.36,4174,54312,0,0
55.8775415,-2.5486478,8.6906,388.14,4171.2,54316,0,0
55.8775234,-2.54861604,8.6697,387.93,4168.4,54320,0,0
55.8775233,-2.54858408,8.6549,387.76,4166.4,54524,0,0
55.8775232,-2.54855211,8.6401,387.68,4164.4,54528,0,0
55.877523,-2.54852014,8.6253,387.56,4162.4,54532,0,0
55.8775229,-2.54848818,8.6105,387.46,4160.4,54536,0,0
55.8775228,-2.54845621,8.5958,387.38,4158.4,54540,0,0
55.8775227,-2.54842425,8.581,387.31,4156.4,54544,0,0
55.8775046,-2.54839249,8.5601,387.22,4153.6,54572,0,0
55.8774865,-2.54836073,8.5392,387.1,4150.7,54612,0,0
55.8774864,-2.54832877,8.5244,387,4148.7,54616,0,0
55.8774863,-2.5482968,8.5097,386.9,4146.7,54620,0,0
55.8774862,-2.54826484,8.4949,386.82,4144.7,54624,0,0
55.877486,-2.54823287,8.4801,386.72,4142.7,54628,0,0
55.8774859,-2.5482009,8.4654,386.6,4140.7,54632,0,0
55.8774858,-2.54816894,8.4506,386.48,4138.7,54636,0,0
55.8774857,-2.54813697,8.4359,386.39,4136.7,54640,0,0
55.8774856,-2.54810501,8.4211,386.31,4134.7,54644,0,0
55.8774855,-2.54807304,8.4063,386.24,4132.7,57672,0,0
55.8775033,-2.54804087,8.386,386.12,4129.9,57724,0,0
55.8775032,-2.5480089,8.3715,385.98,4127.9,57740,0,0
55.8775031,-2.54797693,8.3571,385.89,4125.9,57756,0,0
55.8775209,-2.54794476,8.3368,385.75,4123.1,1.0146e+05,0,0
55.8775208,-2.54791279,8.3256,385.6,4121.1,1.0148e+05,0,0
55.8775207,-2.54788083,8.3144,385.47,4119.1,1.0148e+05,0,0
55.8775206,-2.54784886,8.3033,385.31,4117.1,1.0148e+05,0,0
55.8775205,-2.5478169,8.2921,385.15,4115.1,1.015e+05,0,0
55.8775384,-2.54781669,8.2809,385.09,4113.1,1.0156e+05,0,0
55.8775383,-2.54778472,8.2698,385.07,4111.1,1.0161e+05,0,0
55.8775382,-2.54775276,8.2586,385.02,4109.1,1.0162e+05,0,0
55.8775201,-2.547721,8.2428,384.94,4106.2,1.0162e+05,0,0
55.877502,-2.54768924,8.227,384.7,4103.4,1.0162e+05,0,0
55.8774839,-2.54765749,8.2112,384.48,4100.6,1.0163e+05,0,0
55.8774838,-2.54762552,8.2001,384.35,4098.6,1.0164e+05,0,0
55.8774837,-2.54759355,8.1889,384.28,4096.6,1.0165e+05,0,0
55.8774836,-2.54756159,8.1777,384.19,4094.6,1.0165e+05,0,0
55.8774835,-2.54752962,8.1666,384.12,4092.6,1.0209e+05,0,0
55.8775013,-2.54749745,8.1508,383.99,4089.8,1.0212e+05,0,0
55.8775192,-2.54746527,8.135,383.84,4086.9,1.0216e+05,0,0
55.877519,-2.54743331,8.1239,383.72,4084.9,1.0216e+05,0,0
55.8775189,-2.54740134,8.1128,383.56,4082.9,1.0217e+05,0,0
55.8775188,-2.54736938,8.1016,383.36,4080.9,1.0217e+05,0,0
55.8775187,-2.54733741,8.0905,383.19,4078.9,1.0222e+05,0,0
55.8775186,-2.54730544,8.0794,383.01,4076.9,1.0411e+05,0,0
55.8775185,-2.54727348,8.0683,382.81,4074.9,1.0413e+05,0,0
55.8775183,-2.54724151,8.0573,382.56,4072.9,1.0416e+05,0,0
55.8775182,-2.54720955,8.0462,382.2,4070.9,1.0536e+05,0,0
55.8775181,-2.54717758,8.0352,381.72,4068.9,1.0537e+05,0,0
55.877518,-2.54714562,8.0242,381.14,4066.9,1.0574e+05,0,0
55.8775179,-2.54711365,8.0133,381.03,4064.9,1.0582e+05,0,0
55.8775178,-2.54708168,8.0023,381.02,4062.9,1.0583e+05,0,0
55.8775176,-2.54704972,7.9914,380.93,4060.9,1.0584e+05,0,0
55.8775175,-2.54701775,7.9804,380.86,4058.9,1.1118e+05,0,0
55.8775174,-2.54698579,7.9697,380.78,4056.9,1.1119e+05,0,0
55.8774993,-2.54695403,7.9545,380.62,4054.1,1.1127e+05,0,0
55.8774992,-2.54692206,7.9438,380.55,4052.1,1.144e+05,0,0
55.8774991,-2.5468901,7.9332,380.52,4050.1,1.1441e+05,0,0
55.877481,-2.54685834,7.9182,380.45,4047.3,1.1445e+05,0,0
55.8774809,-2.54682638,7.9076,380.31,4045.3,1.145e+05,0,0
55.8774808,-2.54679441,7.8971,380.17,4043.3,1.1452e+05,0,0
55.8774806,-2.54676244,7.8865,380.04,4041.3,1.1464e+05,0,0
55.8774805,-2.54673048,7.8759,379.88,4039.3,1.1544e+05,0,0
55.8774804,-2.54669851,7.8654,379.78,4037.3,1.1544e+05,0,0
55.8774623,-2.54666676,7.8505,379.61,4034.4,1.1547e+05,0,0
55.8774622,-2.54663479,7.8399,379.47,4032.4,1.1549e+05,0,0
55.8774441,-2.54660303,7.825,379.41,4029.6,1.185e+05,0,0
55.877444,-2.54657107,7.8146,379.3,4027.6,1.1852e+05,0,0
55.8774618,-2.54653889,7.7998,379.17,4024.8,1.1856e+05,0,0
55.8774617,-2.54650693,7.7894,379.02,4022.8,1.187e+05,0,0
55.8774616,-2.54647496,7.779,378.92,4020.8,1.1872e+05,0,0
55.8774795,-2.54644279,7.7643,378.76,4018,1.1874e+05,0,0
55.8774793,-2.54641082,7.7539,378.67,4016,1.1892e+05,0,0
55.8774792,-2.54637885,7.7435,378.59,4014,1.1892e+05,0,0
55.8774791,-2.54634689,7.7331,378.47,4012,1.2167e+05,0,0
55.877479,-2.54631492,7.7228,378.37,4010,1.2168e+05,0,0
55.8774789,-2.54628296,7.7125,378.24,4008,1.2168e+05,0,0
55.8774788,-2.54625099,7.7022,378.1,4006,1.2168e+05,0,0
55.8774607,-2.54621924,7.6876,377.91,4003.1,1.2169e+05,0,0
55.8774426,-2.54618748,7.6731,377.68,4000.3,1.2176e+05,0,0
55.8774425,-2.54615551,7.6628,377.59,3998.3,1.2176e+05,0,0
55.8774423,-2.54612355,7.6525,377.47,3996.3,1.2177e+05,0,0
55.8774243,-2.54609179,7.6379,377.32,3993.5,1.2255e+05,0,0
55.8774241,-2.54605983,7.6277,377.14,3991.5,1.2256e+05,0,0
55.877406,-2.54602807,7.6131,376.94,3988.6,1.227e+05,0,0
55.8774059,-2.5459961,7.6029,376.84,3986.6,1.2481e+05,0,0
55.8773878,-2.54596435,7.5885,376.69,3983.8,1.2899e+05,0,0
55.8773877,-2.54593238,7.5785,376.61,3981.8,1.3183e+05,0,0
55.8773696,-2.54590063,7.5644,376.56,3979,1.3238e+05,0,0
55.8773875,-2.54586845,7.5504,376.5,3976.2,1.3239e+05,0,0
55.8773874,-2.54583649,7.5405,376.4,3974.2,1.3281e+05,0,0
55.8773873,-2.54580452,7.5306,376.31,3972.2,1.3282e+05,0,0
55.8774051,-2.54577234,7.5166,376.24,3969.3,1.3284e+05,0,0
55.877405,-2.54574038,7.5067,376.16,3967.3,1.3285e+05,0,0
55.8774049,-2.54570841,7.4968,376.03,3965.3,1.3285e+05,0,0
55.8773868,-2.54567666,7.4828,375.78,3962.5,1.3289e+05,0,0
55.8773687,-2.5456449,7.4688,375.61,3959.7,1.3308e+05,0,0
55.8773686,-2.54561294,7.4589,375.5,3957.7,1.3313e+05,0,0
55.8773685,-2.54558097,7.449,375.4,3955.7,1.3342e+05,0,0
55.8773683,-2.545549,7.4391,375.27,3953.7,1.7192e+05,0,0
55.8773503,-2.54551725,7.4267,375.13,3950.9,1.7194e+05,0,0
55.8773501,-2.54548528,7.4179,374.93,3948.9,1.7197e+05,0,0
55.87735,-2.54545332,7.4091,374.77,3946.9,1.733e+05,0,0
55.8773499,-2.54542135,7.4003,374.73,3944.9,1.7335e+05,0,0
55.8773498,-2.54538939,7.3915,374.66,3942.9,1.7336e+05,0,0
55.8773317,-2.54535763,7.3791,374.51,3940,1.7336e+05,0,0
55.8773316,-2.54532566,7.3703,374.27,3938,1.7338e+05,0,0
55.8773315,-2.5452937,7.3615,373.86,3936,1.7407e+05,0,0
55.8773313,-2.54526173,7.3528,373.64,3934,1.7743e+05,0,0
55.8773312,-2.54522977,7.3441,373.64,3932,1.7744e+05,0,0
55.8773131,-2.54519801,7.3318,373.64,3929.2,2.0096e+05,0,0
55.877313,-2.54516605,7.3236,373.48,3927.2,2.0099e+05,0,0
55.8773129,-2.54513408,7.3153,373.24,3925.2,2.0199e+05,0,0
55.8772948,-2.54510233,7.3038,373.18,3922.4,2.0214e+05,0,0
55.8772947,-2.54507036,7.2956,372.93,3920.4,2.022e+05,0,0
55.8772946,-2.54503839,7.2874,372.85,3918.4,2.022e+05,0,0
55.8772765,-2.54500664,7.2758,372.71,3915.5,2.0224e+05,0,0
55.8772764,-2.54497467,7.2676,372.5,3913.5,2.0226e+05,0,0
55.8772762,-2.54494271,7.2594,372.36,3911.5,2.044e+05,0,0
55.8772582,-2.54491095,7.2479,372.26,3908.7,2.0443e+05,0,0
55.877258,-2.54487899,7.2397,372.09,3906.7,2.0446e+05,0,0
55.87724,-2.54484723,7.2282,372.06,3903.9,2.0552e+05,0,0
55.8772398,-2.54481527,7.2201,371.94,3901.9,2.0557e+05,0,0
55.8772217,-2.54478351,7.2086,371.86,3899.1,2.0558e+05,0,0
55.8772038,-2.54478372,7.2004,371.73,3897.1,2.062e+05,0,0
55.8771857,-2.54475197,7.1889,371.51,3894.2,2.0628e+05,0,0
55.8771676,-2.54472021,7.1775,371.45,3891.4,2.0634e+05,0,0
55.8771675,-2.54468824,7.1693,371.4,3889.4,2.0635e+05,0,0
55.8771494,-2.54465649,7.1579,371.2,3886.6,2.064e+05,0,0
55.8771493,-2.54462452,7.1497,371.01,3884.6,2.0643e+05,0,0
55.8771492,-2.54459256,7.1416,370.88,3882.6,2.4729e+05,0,0
55.877149,-2.54456059,7.1341,370.81,3880.6,2.4784e+05,0,0
55.877131,-2.54452884,7.1236,370.57,3877.7,2.4836e+05,0,0
55.8771129,-2.54449708,7.113,370.47,3874.9,2.4842e+05,0,0
55.8771127,-2.54446512,7.1055,370.39,3872.9,2.4843e+05,0,0
55.8770947,-2.54443336,7.095,370.25,3870.1,2.5662e+05,0,0
55.8770945,-2.5444014,7.0876,370.25,3868.1,2.5663e+05,0,0
55.8770765,-2.54436964,7.0772,370.13,3865.3,2.5666e+05,0,0
55.8770763,-2.54433768,7.0699,369.95,3863.3,2.5879e+05,0,0
55.8770762,-2.54430571,7.0625,369.86,3861.3,2.5885e+05,0,0
55.8770581,-2.54427396,7.0522,369.72,3858.4,2.5902e+05,0,0
55.87704,-2.5442422,7.0418,369.61,3855.6,2.5904e+05,0,0
55.8770399,-2.54421024,7.0345,369.5,3853.6,2.5909e+05,0,0
55.8770218,-2.54417848,7.0241,369.44,3850.8,2.5911e+05,0,0
55.8770037,-2.54414673,7.0137,369.28,3847.9,2.5936e+05,0,0
55.8769857,-2.54411497,7.0034,369.18,3845.1,2.594e+05,0,0
55.8769855,-2.54408301,6.9961,369.02,3843.1,2.5944e+05,0,0
55.8769675,-2.54405125,6.9857,368.94,3840.3,2.6437e+05,0,0
55.8769494,-2.5440195,6.9754,368.91,3837.5,2.645e+05,0,0
55.8769492,-2.54398753,6.9682,368.84,3835.5,2.6467e+05,0,0
55.8769491,-2.54395557,6.9609,368.84,3833.5,2.6469e+05,0,0
55.876931,-2.54392381,6.9506,368.77,3830.6,2.647e+05,0,0
55.876913,-2.54389206,6.9404,368.54,3827.8,2.6551e+05,0,0
55.8769128,-2.54386009,6.9331,368.36,3825.8,2.6586e+05,0,0
55.8768947,-2.54382834,6.9229,368.13,3823,2.6594e+05,0,0
55.8768767,-2.54379658,6.9126,367.85,3820.1,2.6598e+05,0,0
55.8768586,-2.54376483,6.9024,367.61,3817.3,2.6603e+05,0,0
55.8768585,-2.54373286,6.8952,367.38,3815.3,2.6608e+05,0,0
55.8768583,-2.5437009,6.8879,367.18,3813.3,2.6651e+05,0,0
55.8768402,-2.54366914,6.8777,367.18,3810.5,2.6656e+05,0,0
55.8768222,-2.54363739,6.8675,366.99,3807.7,2.67e+05,0,0
55.8768041,-2.54360563,6.8572,366.91,3804.8,2.6704e+05,0,0
55.8767861,-2.54360584,6.85,366.84,3802.8,2.6894e+05,0,0
55.876768,-2.54357409,6.8398,366.7,3800,2.6918e+05,0,0
55.8767499,-2.54354234,6.8296,366.67,3797.2,2.6929e+05,0,0
55.8767498,-2.54351037,6.8224,366.64,3795.2,2.6934e+05,0,0
55.8767317,-2.54347862,6.8122,366.56,3792.3,2.694e+05,0,0
55.8767136,-2.54344686,6.8021,366.43,3789.5,2.6947e+05,0,0
55.8766955,-2.54341511,6.7919,366.31,3786.7,2.7023e+05,0,0
55.8766954,-2.54338314,6.7847,366.18,3784.7,2.7029e+05,0,0
55.8766773,-2.54335139,6.7745,366.06,3781.9,2.775e+05,0,0
55.8766592,-2.54331963,6.7645,365.96,3779,2.7765e+05,0,0
55.8766412,-2.54328788,6.7544,365.82,3776.2,2.78e+05,0,0
55.8766231,-2.54325613,6.7444,365.65,3773.4,2.7906e+05,0,0
55.876605,-2.54322437,6.7344,365.55,3770.5,2.7915e+05,0,0
55.8765869,-2.54319262,6.7243,365.51,3767.7,2.7936e+05,0,0
55.8765868,-2.54316065,6.7173,365.49,3765.7,2.794e+05,0,0
55.8765867,-2.54312869,6.7102,365.45,3763.7,2.7941e+05,0,0
55.8765686,-2.54309693,6.7002,365.37,3760.9,2.7956e+05,0,0
55.8765684,-2.54306497,6.6931,365.25,3758.9,2.8377e+05,0,0
55.8765504,-2.54303322,6.6831,365.09,3756.1,2.8384e+05,0,0
55.8765502,-2.54300125,6.6761,364.85,3754.1,2.8426e+05,0,0
55.8765501,-2.54296929,6.6691,364.83,3752.1,2.8838e+05,0,0
55.876532,-2.54293753,6.6592,364.72,3749.2,2.8843e+05,0,0
55.8765139,-2.54290578,6.6493,364.62,3746.4,2.8848e+05,0,0
55.8765138,-2.54287381,6.6423,364.54,3744.4,2.8992e+05,0,0
55.8764957,-2.54284206,6.6325,364.4,3741.6,2.8998e+05,0,0
55.8764776,-2.5428103,6.6226,364.27,3738.7,2.9285e+05,0,0
55.8764596,-2.54277855,6.6128,363.97,3735.9,2.9612e+05,0,0
55.8764415,-2.5427468,6.6031,363.75,3733.1,2.9654e+05,0,0
55.8764234,-2.54271504,6.5933,363.5,3730.3,2.9662e+05,0,0
55.8764053,-2.54268329,6.5836,363.39,3727.4,3.0361e+05,0,0
55.8763872,-2.54265154,6.5739,363.32,3724.6,3.0364e+05,0,0
55.8763692,-2.54265175,6.5671,363.24,3722.6,3.0371e+05,0,0
55.8763511,-2.54261999,6.5574,363.06,3719.8,3.0589e+05,0,0
55.8763331,-2.54258824,6.5478,362.97,3716.9,3.0601e+05,0,0
55.876315,-2.54255649,6.5382,362.92,3714.1,3.0603e+05,0,0
55.876297,-2.5425567,6.5314,362.76,3712.1,3.0636e+05,0,0
55.8762789,-2.54252494,6.5218,362.69,3709.3,3.0642e+05,0,0
55.8762609,-2.54252516,6.515,362.67,3707.3,3.0646e+05,0,0
55.8762429,-2.5424934,6.5054,362.61,3704.5,3.0744e+05,0,0
55.8762249,-2.54249361,6.4986,362.6,3702.5,3.0746e+05,0,0
55.8762068,-2.54246186,6.489,362.54,3699.6,3.0748e+05,0,0
55.8761887,-2.54243011,6.4794,362.45,3696.8,3.088e+05,0,0
55.8761707,-2.54243032,6.4727,362.45,3694.8,3.0886e+05,0,0
55.8761527,-2.54239856,6.4631,362.45,3692,3.0886e+05,0,0
55.8761347,-2.54239878,6.4563,362.38,3690,3.1409e+05,0,0
55.8761166,-2.54236702,6.4468,362.29,3687.1,3.1411e+05,0,0
55.8761165,-2.54233506,6.4401,362.23,3685.1,3.1413e+05,0,0
55.8760984,-2.54230331,6.4306,362.09,3682.3,3.1624e+05,0,0
55.8760803,-2.54227155,6.4211,362.02,3679.5,3.163e+05,0,0
55.8760622,-2.5422398,6.4116,361.92,3676.7,3.1632e+05,0,0
55.8760441,-2.54220805,6.4022,361.76,3673.8,3.1652e+05,0,0
55.8760261,-2.54220826,6.3955,361.64,3671.8,3.1702e+05,0,0
55.8760081,-2.5421765,6.386,361.57,3669,3.1954e+05,0,0
55.8759901,-2.54217672,6.3793,361.52,3667,3.1958e+05,0,0
55.875972,-2.54214496,6.3699,361.42,3664.2,3.2076e+05,0,0
55.875954,-2.54214517,6.3632,361.34,3662.2,3.2105e+05,0,0
55.8759359,-2.54211342,6.3538,361.24,3659.3,3.2114e+05,0,0
55.8759179,-2.54208167,6.3444,361.21,3656.5,3.212e+05,0,0
55.8758998,-2.54204991,6.335,361.09,3653.7,3.2137e+05,0,0
55.8758996,-2.54201795,6.3284,361.02,3651.7,3.2138e+05,0,0
55.8758816,-2.5419862,6.319,360.91,3648.9,3.2146e+05,0,0
55.8758814,-2.54195423,6.3123,360.72,3646.9,3.2148e+05,0,0
55.8758634,-2.54192248,6.3029,360.53,3644,3.2153e+05,0,0
55.8758453,-2.54189073,6.2935,360.35,3641.2,3.2989e+05,0,0
55.8758272,-2.54185897,6.2842,360.26,3638.4,3.3104e+05,0,0
55.8758092,-2.54185919,6.2776,360.19,3636.4,3.3116e+05,0,0
55.8757912,-2.5418594,6.2711,360.13,3634.4,3.3117e+05,0,0
55.8757733,-2.54185961,6.2645,360.01,3632.4,3.3845e+05,0,0
55.8757553,-2.54185982,6.258,359.91,3630.4,3.3848e+05,0,0
55.8757372,-2.54182807,6.2488,359.71,3627.6,3.3856e+05,0,0
55.8757191,-2.54179632,6.2397,359.52,3624.7,3.3993e+05,0,0
55.8757011,-2.54179653,6.2332,359.35,3622.7,3.4e+05,0,0
55.8756832,-2.54179674,6.2267,359.23,3620.7,3.4026e+05,0,0
55.8756652,-2.54179695,6.2202,359.13,3618.7,3.4049e+05,0,0
55.8756471,-2.5417652,6.211,359.05,3615.9,3.4451e+05,0,0
55.8756292,-2.54176541,6.2046,358.93,3613.9,3.4556e+05,0,0
55.8756112,-2.54176562,6.1982,358.77,3611.9,3.456e+05,0,0
55.8755932,-2.54176583,6.1917,358.62,3609.9,3.4606e+05,0,0
55.8755752,-2.54176604,6.1853,358.52,3607.9,3.4618e+05,0,0
55.8755573,-2.54176626,6.1789,358.47,3605.9,3.4619e+05,0,0
55.8755392,-2.5417345,6.1698,358.29,3603.1,3.4638e+05,0,0
55.8755212,-2.54173471,6.1633,358.16,3601.1,3.5479e+05,0,0
55.8755031,-2.54170296,6.1543,357.88,3598.2,3.5498e+05,0,0
55.8754852,-2.54170317,6.148,357.74,3596.2,3.5505e+05,0,0
55.8754672,-2.54170339,6.1416,357.64,3594.2,3.5508e+05,0,0
55.8754492,-2.5417036,6.1353,357.49,3592.2,3.5522e+05,0,0
55.8754311,-2.54167184,6.1263,357.3,3589.4,3.5895e+05,0,0
55.8754132,-2.54167206,6.1199,357.26,3587.4,3.5896e+05,0,0
55.8753952,-2.54167227,6.1136,357.13,3585.4,3.5915e+05,0,0
55.8753772,-2.54167248,6.1073,356.97,3583.4,3.5924e+05,0,0
55.8753592,-2.54167269,6.101,356.88,3581.4,3.5935e+05,0,0
55.8753413,-2.5416729,6.0946,356.79,3579.4,3.5939e+05,0,0
55.8753232,-2.54164115,6.0857,356.69,3576.6,3.5942e+05,0,0
55.8753052,-2.54164136,6.0794,356.54,3574.6,3.628e+05,0,0
55.8752873,-2.54164157,6.0731,356.46,3572.6,3.6281e+05,0,0
55.8752692,-2.54160982,6.0642,356.23,3569.8,3.6931e+05,0,0
55.8752512,-2.54161003,6.0579,356.1,3567.8,3.6934e+05,0,0
55.8752332,-2.54161025,6.0517,355.98,3565.8,3.694e+05,0,0
55.8752153,-2.54161046,6.0454,355.86,3563.8,3.6943e+05,0,0
55.8751973,-2.54161067,6.0392,355.74,3561.8,3.6961e+05,0,0
55.8751793,-2.54161088,6.0329,355.63,3559.8,3.6968e+05,0,0
55.8751613,-2.54161109,6.0267,355.52,3557.8,3.7053e+05,0,0
55.8751434,-2.5416113,6.0204,355.41,3555.8,3.7058e+05,0,0
55.8751253,-2.54157955,6.0116,355.38,3552.9,3.706e+05,0,0
55.8751073,-2.54157976,6.0054,355.34,3550.9,3.7283e+05,0,0
55.8750893,-2.54157998,5.9992,355.34,3548.9,3.7288e+05,0,0
55.8750714,-2.54158019,5.9929,355.34,3546.9,3.7291e+05,0,0
55.8750533,-2.54154844,5.9841,355.26,3544.1,3.73e+05,0,0
55.8750352,-2.54151668,5.9753,355.17,3541.3,3.7301e+05,0,0
55.8750171,-2.54148493,5.9666,355.06,3538.4,3.7302e+05,0,0
55.874999,-2.54145318,5.9578,354.83,3535.6,3.7739e+05,0,0
55.8749811,-2.54145339,5.9516,354.63,3533.6,3.7747e+05,0,0
55.874963,-2.54142164,5.9428,354.39,3530.8,3.8105e+05,0,0
55.874945,-2.54142185,5.9367,354.15,3528.8,3.9112e+05,0,0
55.874927,-2.54142206,5.9306,354.03,3526.8,3.9171e+05,0,0
55.8749091,-2.54142227,5.9245,354.03,3524.8,3.9182e+05,0,0
55.874891,-2.54139052,5.9159,353.95,3522,3.9199e+05,0,0
55.874873,-2.54139073,5.9098,353.74,3520,3.9216e+05,0,0
55.874855,-2.54139095,5.9037,353.58,3518,3.9225e+05,0,0
55.8748371,-2.54139116,5.8976,353.42,3516,3.9758e+05,0,0
55.8748191,-2.54139137,5.8916,353.36,3514,3.9769e+05,0,0
55.8748011,-2.54139158,5.8856,353.36,3512,3.977e+05,0,0
55.874783,-2.54135983,5.877,353.36,3509.1,3.978e+05,0,0
55.8747651,-2.54136004,5.871,353.36,3507.1,4.0109e+05,0,0
55.874747,-2.54132829,5.8625,353.34,3504.3,4.0113e+05,0,0
55.8747289,-2.54129654,5.8539,353.22,3501.5,4.0114e+05,0,0
55.8747108,-2.54126479,5.8454,353.01,3498.6,4.0118e+05,0,0
55.8747107,-2.54123282,5.8394,352.88,3496.6,4.0337e+05,0,0
55.8746926,-2.54120107,5.8309,352.72,3493.8,4.0671e+05,0,0
55.8746746,-2.54120128,5.8249,352.6,3491.8,4.0673e+05,0,0
55.8746566,-2.5412015,5.819,352.54,3489.8,4.0676e+05,0,0
55.8746387,-2.54120171,5.813,352.47,3487.8,4.0678e+05,0,0
55.8746207,-2.54120192,5.807,352.41,3485.8,4.0689e+05,0,0
55.8746027,-2.54120213,5.801,352.37,3483.8,4.069e+05,0,0
55.8745848,-2.54120234,5.795,352.31,3481.8,4.0691e+05,0,0
55.8745668,-2.54120255,5.789,352.14,3479.8,4.0692e+05,0,0
55.8745488,-2.54120277,5.7831,351.99,3477.8,4.0998e+05,0,0
55.8745309,-2.54120298,5.7771,351.89,3475.8,4.1002e+05,0,0
55.8745129,-2.54120319,5.7711,351.82,3473.8,4.1268e+05,0,0
55.8744948,-2.54117144,5.7627,351.75,3471,4.1272e+05,0,0
55.8744768,-2.54117165,5.7568,351.64,3469,4.1276e+05,0,0
55.8744587,-2.5411399,5.7484,351.48,3466.2,4.1279e+05,0,0
55.8744408,-2.54114011,5.7425,351.38,3464.2,4.1283e+05,0,0
55.8744227,-2.54110836,5.734,351.27,3461.3,4.1287e+05,0,0
55.8744047,-2.54110857,5.7281,351.15,3459.3,4.1435e+05,0,0
55.8743866,-2.54107682,5.7197,351.07,3456.5,4.1436e+05,0,0
55.8743687,-2.54107703,5.7138,350.9,3454.5,4.1443e+05,0,0
55.8743506,-2.54104528,5.7054,350.83,3451.7,4.2152e+05,0,0
55.8743326,-2.54104549,5.6995,350.8,3449.7,4.2166e+05,0,0
55.8743145,-2.54101374,5.6912,350.74,3446.8,4.2169e+05,0,0
55.8742965,-2.54101395,5.6853,350.66,3444.8,4.2246e+05,0,0
55.8742786,-2.54101417,5.6794,350.6,3442.8,4.2248e+05,0,0
55.8742605,-2.54098241,5.6711,350.49,3440,4.2264e+05,0,0
55.8742424,-2.54095066,5.6628,350.35,3437.2,4.3009e+05,0,0
55.8742243,-2.54091891,5.6545,350.35,3434.4,4.3012e+05,0,0
55.8742063,-2.54091912,5.6487,350.27,3432.4,4.3016e+05,0,0
55.8741884,-2.54091934,5.6429,350.24,3430.4,4.3024e+05,0,0
55.8741703,-2.54088759,5.6346,350.21,3427.5,4.3025e+05,0,0
55.8741523,-2.5408878,5.6288,350.13,3425.5,4.303e+05,0,0
55.8741342,-2.54085605,5.6205,350.02,3422.7,4.3032e+05,0,0
55.8741162,-2.54085626,5.6147,349.92,3420.7,4.3123e+05,0,0
55.8740982,-2.54082451,5.6065,349.69,3417.9,4.3141e+05,0,0
55.8740802,-2.54082472,5.6006,349.62,3415.9,4.316e+05,0,0
55.8740621,-2.54079297,5.5924,349.53,3413,4.3164e+05,0,0
55.8740441,-2.54079318,5.5866,349.44,3411,4.3172e+05,0,0
55.8740262,-2.54079339,5.5808,349.38,3409,4.318e+05,0,0
55.8740082,-2.54079361,5.5749,349.33,3407,4.318e+05,0,0
55.8739903,-2.54082578,5.5667,349.26,3404.2,4.3431e+05,0,0
55.8739724,-2.54082599,5.5609,349.17,3402.2,4.3434e+05,0,0
55.8739543,-2.54079424,5.5527,349.03,3399.4,4.3437e+05,0,0
55.8739363,-2.54079445,5.5469,348.86,3397.4,4.3443e+05,0,0
55.8739183,-2.54079467,5.5411,348.72,3395.4,4.3638e+05,0,0
55.8739003,-2.54076291,5.5329,348.58,3392.6,4.3644e+05,0,0
55.8738823,-2.54076313,5.5271,348.5,3390.6,4.3649e+05,0,0
55.8738642,-2.54073138,5.5189,348.34,3387.7,4.3664e+05,0,0
55.8738461,-2.54069963,5.5107,348.22,3384.9,4.3672e+05,0,0
55.8738281,-2.54069984,5.5049,348.13,3382.9,4.398e+05,0,0
55.87381,-2.54066809,5.4967,347.96,3380.1,4.3988e+05,0,0
55.873792,-2.54063634,5.4886,347.83,3377.2,4.4063e+05,0,0
55.8737739,-2.54060459,5.4804,347.64,3374.4,4.4066e+05,0,0
55.8737558,-2.54057284,5.4722,347.53,3371.6,4.4124e+05,0,0
55.8737377,-2.54054108,5.4641,347.45,3368.8,4.4128e+05,0,0
55.8737197,-2.5405413,5.4583,347.33,3366.8,4.413e+05,0,0
